,uname,message,like,oid,label
3073245851,大海上的四条咸鱼啊,"“第一次世界大战期间，犹太人在智力测试中普遍得分较低，被认为是智力低下的种族。而到了 20 世纪 20 年代，犹太人的智商得分已经超出全美平均水平。
20 世纪初，意大利移民在公立学校的成绩出了名的差；1931 年，只有 11% 的美籍意大利人子女能坚持到中学毕业，当时有专家认为意大利人在智力层面属于“劣等”种族。
20 世纪 20 年代，美籍波兰人的平均智商测试得分为 85，到 70 年代，这个数字提高到了 109。
在《排华法案》的时代，华人被认为普遍智商低下，只能从事开洗衣房、修铁路等低技术含量劳动。当时甚至有严肃的学术研究认为，华人的平均脑容量如此之小，以致「没有能力建立自由政体」。”
——————马斯·索威尔《美国种族简史》",183,841124054,1
3073222273,大海上的四条咸鱼啊,各位，反对洋垃圾，与种族肤色无关!,11,841124054,1
3073174098,シヤウホウ,转场的国际歌声音太大了[喜极而泣],11,841124054,1
3073171793,经典扣帽壬2,[口罩],0,841124054,1
3073155080,野途-official,要不找个有能人士配个音吧,1,841124054,1
3073138200,华兴忠族1926号,加油吧,9,841124054,1
3073136088,LAlex9,营销号声线好评,12,841124054,1
3073104677,SamuelHayden,[热词系列_保护],8,841124054,1
3073110705,Zhengjc游戏实况转播,文案挺好的，但是说话听起来有点别扭（,13,841124054,1
3073098352,時日曷丧,朋友，真的不要再站到黑人的角度写反歧视了...,182,841124054,1
3073097491,Zhengjc游戏实况转播,好！,2,841124054,1
3073096114,摩訶迦羅,支持[点赞],6,841124054,1
3073088098,野途-official,才几十播放就有反黑斗士了（悲,27,841124054,1
3073077156,账号已注销,支持[支持]！！！,6,841124054,1
3073056197,单推王女的蒂蒂official,前排预言，会有十万甚至九万个反黑逗士前来轰炸本视频（悲）,27,841124054,1
4819783860,懒猫的橙汁,只要是星游记，你币就有了,0,418788911,0
4819772159,我是咕咚你别怕,很不错的制作，给了[打call],0,418788911,0
4818956579,苋菜手擀面,出个音频吧，大佬,0,418788911,0
4818622216,乔氵台,上流,1,418788911,0
4818528835,动漫迷的漫迷,唉，每次在B站看到星游记的视频都莫名的想哭,0,418788911,0
4817015380,南宫羽伺,你好up，我一直想要再飞行的谱子，可以提供吗谢谢了不胜感激,1,418788911,0
4816650255,爱搞事的琳小弥,火钳刘明[doge],1,418788911,0
4816061268,绿豆糕叭,哇,1,418788911,0
4815928253,卡梅伦-威尔逊,真正相信奇迹的家伙，本身就和奇迹一样了不起。,0,418788911,0
4815732540,eioEIO61,这个版本真的好适合去当DNF西海岸那块的BGM 管弦乐版本带给人的画面感太雄壮了,0,418788911,0
4815700722,l云中锦书l,光听到就要飞了,1,418788911,0
4815681643,随波逐流的神000,好听好听,0,418788911,0
4813125993,白崎の一护,太强了,0,418788911,0
4813102490,上下九九,好听啊，加油,0,418788911,0
4812843713,橱、窗,相信奇迹的人本身就是奇迹啊,0,418788911,0
4812794952,橙皮不会玩中单,星游记是友谊、热血、梦想和奇迹的伟大赞歌！[大哭],7,418788911,0
4811468620,RuySue,[doge]这不比什么冲出地球燃？,0,418788911,0
4810800869,拧紧可乐会漏气,三连了，赶紧再出几个remix版的[doge],0,418788911,0
4809795188,不说话离开,给我高高飞起来啊！！！！我一定要去！彩虹海！！！,0,418788911,0
4809646104,想去妖怪狭间,一起陪我冲向彩虹海阿[时光代理人_不问将来],0,418788911,0
4863531276,爱吃醋的猫僵,[打call][打call][打call],0,418788911,0
4863457471,我叫小伊凌,怎么我这就到彩虹海了[doge],0,418788911,0
4863441403,Syuuuusansa,"建议官方收录为电影片尾曲
感谢up！已一键[热词系列_三连]@Passkou",0,418788911,0
4862364755,荡漾川,三连关注不解释,1,418788911,0
4862046587,legiblelove,好,0,418788911,0
4861885164,CN路漫漫,这是到彩虹海了吗！[给心心][给心心][给心心][给心心],0,418788911,0
4861337839,网瘾少年爱发呆,[doge]真不戳,3,418788911,0
4861078014,云上水中清,好听,0,418788911,0
4861059090,动饼动饼,哭了[大哭],0,418788911,0
4860608896,police231,好活[打call][打call][打call],2,418788911,0
4859375762,是夏楚,给我......高高地飞起来啊！！！！！！！,0,418788911,0
4859312947,HowardAhole,刘北你快把星游记拿回来吧[大哭][大哭][大哭],0,418788911,0
4858869272,K-iriko,好耶[打call],0,418788911,0
4858488144,薛崇简,哇,0,418788911,0
4857139655,诙谐的石头,b站不知道啥时候能把星游记版权买过来啊,0,418788911,0
4856891769,duke-luo,从up这提前感受到了到达彩虹海的喜悦呢！[脱单doge],1,418788911,0
4856794281,猫小落,(*°▽°*)八(*°▽°*)♪,0,418788911,0
4856773206,空调梦注射,哇，太强了，虽然没有学过音乐但是感觉up很多地方都编得很好啊,0,418788911,0
4856328900,仙山枫叶,"旁白:麦当等人不可思议的穿越黑洞，终于抵达了彩虹海，笛亚也看见了传说中的雪流星。
迪亚（留下眼泪）:“爷爷，我看到了。”
咕咚（泪流满面）:“原来彩虹海真的存在，亚亚罗有希望了，等我。”
麦当微笑的看着镜头说:“拉过勾的事情，一定会做到的。”
飞船缓缓的朝着深处飞去。",0,418788911,0
4856175870,咕咕梦月咕咕,牛,0,418788911,0
4916409007,蕉太狼本焦,up我能用来剪辑视频嘛,0,418788911,0
4916157968,咸鱼LIN,好!,0,418788911,0
4916029119,雪溪锦城下,太漂亮了啊,1,418788911,0
4915994759,知元通行,原来的创作组可能...聚不齐了吧[哭泣],0,418788911,0
4915990847,WrappedinJing,太经典了，点开就鸡皮疙瘩一身起[大哭],2,418788911,0
4915773690,碎瓜酱,彩虹海，到了吗,0,418788911,0
4915535261,盒酸子奶,[doge],0,418788911,0
4914556694,是骁睿不是晓睿,冲冲冲！！,0,418788911,0
4913832312,雨空玲音,这不得三连？？！！！[doge][doge],0,418788911,0
4913704374,看一世醉红尘,！！,0,418788911,0
4913321765,刘丸子_,哇偶[doge][doge],0,418788911,0
4913058016,Sorrow陌路人,[doge]这才是梦想中的彩虹海啊,0,418788911,0
4911866453,東南以南,go,0,418788911,0
4911186917,三不知tdk,给我高高飞起来啊！！！[大哭][大哭][大哭],0,418788911,0
4910938756,会咬人的狼,听的一身鸡皮疙瘩,0,418788911,0
4910854343,Huxuxux,我爱，我真的爱,0,418788911,0
4910714879,秋天嘚土豆,彩虹海不是谎言，第一季最后一集的未完待续才是宇宙最大的谎言,3,418788911,0
4910381022,勤奋的阿扬,大佬！,0,418788911,0
4909965603,椰子c,给我高高飞起来呀！,0,418788911,0
3074792319,三千缕,[抠鼻]混血黑人，为啥算黑人，真就一滴血原则呗，一滴血原则才是最严重种族歧视,8,841124054,1
3074786642,三千缕,[抠鼻]没那么多嘿人跑来中国，你看有中国人搭理他们吗？[翻白眼]，还歧视,1,841124054,1
3074770125,冰凝水丁,本质上 我们都是黑人,0,841124054,1
3074764323,战斗之眼,换个号又来了哈,11,841124054,1
3074716046,无情即博爱,我不关心黑人的智商，也不关心黑人经济，但看看最近黑人做的是什么事情,2,841124054,1
3074697015,芙萝卜斯卡雷特,不要再用黑叔叔的视角洗黑叔叔了…自己去和黑叔叔住两年之后再发视频吧………,19,841124054,1
3074668972,アスラン,任何一个正常人类都不可能全面的看待任何问题，因为不是上帝，没有全地图无迷雾视角可看，所以只能从自身的经验和可见的他人经验中获得认知。我能理解那些歧视黑人的人，但我却不知道那些为黑人说话的人有没有一点点的对黑人的认知。,2,841124054,1
3074631237,大型螺旋桨,这个up主是黑人？[吃瓜]。我们对黑人可不是种族歧视，我们根本就没有黑人这个种族。,10,841124054,1
3074613902,当下即是正义,我就一句话，黑人为什么不去建设自己的祖国？,17,841124054,1
3074549948,強少爺,下一期做个如何分辨种族歧视的视频，小心被集火[喜极而泣],2,841124054,1
3074554519,強少爺,反黑问题在中国本质是地域歧视，人们对外来人口的担忧，也就是外地人挤压本地人生存空间[喜极而泣],2,841124054,1
3074554026,強少爺,不要把移民问题和种族歧视绑定在一起，[喜极而泣],4,841124054,1
3074543753,账号已注销,我做不到与外人保持同理心,17,841124054,1
3074550099,先溜为敬哈,"说得好，我们啥时候能和他们平等[捂眼]
再给10w？",3,841124054,1
3074541093,夜奈牌椰奶Russ,然而很多现在敲打键盘的都是根本生活中不会遇到外国人，天天看什么谣言就相信，然后以谣传谣反外国人[笑哭][笑哭][笑哭],3,841124054,1
3074536738,十六夜咲夜_魔怔,十万甚至九万不看内容直奔评论区，或许民族主义眼里康米都是眼中钉罢(悲)毕竟马恩列导师的学说对他们来说远远没有虚假的共同体有吸引力(大悲)他们也分不清无产者和流氓无产者以及资本家的区别，只能形而上学地用种族民族来解释一些事情,13,841124054,1
3074528810,远程战士黄老邪,以后的世界，要么是我国赤色风暴席卷全球，要么是美国华尔街资本巨佬统治世界，人权、自由、种族歧视那都是屁，只不过是西方klq计划的一部分，种族歧视只有两种办法解决1、全球只有一个人种，2、全球只有一个政权，up你用共产主义来面对现在种族歧视，我觉得你被西方的人权、自由、种族歧视利用，加快klq计划，我不希望赤色风暴为聚以散，也不希望未来我的同胞像法国那样被欺负，不希望像美国那样晚上出去玩要担心谋杀、抢劫、强奸，up你反对种族歧视我支持理解同意，是怕我们以后走上德国法西斯的道路，但现在这个时代真的合适吗？,2,841124054,1
3074535545,十六夜咲夜_魔怔,十万甚至九万的迫真反黑壬来了，，，本康米暂且蒙在鼓里，，，,23,841124054,1
3074535182,企业和你一起banzai哦,国际主义共产大失败）,10,841124054,1
3074526621,迷津欲有问i,垃圾车,0,841124054,1
4909798273,小夜遊,ll,0,418788911,0
4909496428,克里斯荻娜,0.75,0,418788911,0
4909309336,武一五耶,"眼前重复的风景
渐渐模糊了约定
星空下流浪的你
仍然秘密的距离
温度消失的瞬间
无法冲破的明天
没有引力的世界
没有正义的光年
还在等着你出现
日日夜夜自转的行星
到处遮满别人的背影
让梦拆散我们的呼吸
快快清醒耶耶耶
静静照亮原来的自己
天空撒满忽然的光明
眼中只有绚烂的天际
再飞行",4,418788911,0
4909209936,武一五耶,看到up主这条视频才知道真正的星游记粉丝不是跟别人撕逼而是通过实力用事实说话支持星游记的，麻了，找到家人的感觉真不戳,23,418788911,0
4907933031,小小普通晁,燕尾服已在身🤵,0,418788911,0
4907930120,口袋迷李姐,az,0,418788911,0
4907473873,吴晓在少年,绝不看非刘北导演创作的 星游记,0,418788911,0
4907325951,2023还有人记得梅丽吗,啊这,0,418788911,0
4907306301,花落花舞花倾城,rnm！燃起来了,0,418788911,0
4907045207,种植火焰,最大的谎言不是彩虹海，而是风暴法米拉和冲出地球,0,418788911,0
4906573581,61901460132_bili,庄严起来了,0,418788911,0
4906495175,暖月无声,未完待续……,0,418788911,0
4906286392,_欣欣点灯,好棒！,0,418788911,0
4906290173,糜芙蓉,麦当站在船仓前段，高高的举起双手，大声说到:“伙伴们，我们终于找到彩虹海啦！”,0,418788911,0
4906273885,游戏管理猿,比《再飞行2021》那种纯乱搞的曲子好一百倍,0,418788911,0
4906244549,重生之我是拾柊,"第一秒就燃起来了，高高的飞起来啊！
月球，泰坦星，离我们的目的地还很远啊！
但拉过勾的事情就一定要做到！[双子座_爱你]
所以，冲啊！",1,418788911,0
4906116221,doglish,。？,0,418788911,0
4905834961,乌山泠鬼,哇,0,418788911,0
4905499660,水丶丶银,长按[笑哭][笑哭][笑哭],0,418788911,0
4905415210,小樱大怪兽,我去，意外的好听[打call][打call][打call],1,418788911,0
4905407944,唐天凯,不好听,0,418788911,0
4903718605,我就剪一点,等他到了彩虹海一定要给爷放！,0,418788911,0
4903224254,嘤嘤の怪丶,好听[大笑],0,418788911,0
4902944203,格里芬咸鱼指非官,彩虹海大远征[doge]和麦当出发的不再是一条小小的飞船而是一支庞大的星际舰队,0,418788911,0
4902093983,Zdray423,以三连求工程!,0,418788911,0
4901974634,御坂11010,再飞行这首歌和新宝岛听起来感觉有点像，只是我个人感受,0,418788911,0
4899870360,无雨墨-有明天,星游记（我只是指那26集）确实不错虽然剧情设定有点模仿海贼王，这首歌也很好听,0,418788911,0
4899716398,龙逍遥已上线,回来了,0,418788911,0
4896607420,山中不止有獸,这不比那个  再飞行2021  香,0,418788911,0
4895978087,小冀MAX,封面求,0,418788911,0
4895433936,十个字的名字要六个币,[热词系列_你币有了],0,418788911,0
4894316667,欧皇且非酋,我是第5千个赞，好耶,0,418788911,0
4894147096,雀超人与大羊游侠,真的感觉看到了自己梦中的那个天空中都是彩虹，地上都是宝藏，追逐梦想的人在岸上欢呼的那个彩虹海啊,7,418788911,0
